,hdf5_file_name,kspace_shape,nslices,nslice_cumulative
3414,file_brain_AXT2_207_2070703.h5,"[12, 4, 640, 320]",12,40324
3415,file_brain_AXT2_207_2070704.h5,"[12, 4, 640, 320]",12,40336
3416,file_brain_AXT2_207_2070708.h5,"[12, 4, 640, 320]",12,40348
3417,file_brain_AXT2_207_2070709.h5,"[10, 4, 640, 320]",10,40358
3418,file_brain_AXT2_207_2070712.h5,"[12, 4, 640, 320]",12,40370
3419,file_brain_AXT2_207_2070716.h5,"[12, 4, 640, 320]",12,40382
3420,file_brain_AXT2_207_2070724.h5,"[12, 4, 640, 320]",12,40394
3421,file_brain_AXT2_207_2070725.h5,"[12, 6, 640, 320]",12,40406
3422,file_brain_AXT2_207_2070726.h5,"[12, 4, 640, 320]",12,40418
3423,file_brain_AXT2_207_2070729.h5,"[12, 4, 640, 320]",12,40430
3424,file_brain_AXT2_207_2070730.h5,"[12, 4, 640, 320]",12,40442
3425,file_brain_AXT2_207_2070731.h5,"[12, 4, 640, 320]",12,40454
3426,file_brain_AXT2_207_2070732.h5,"[12, 4, 640, 320]",12,40466
3427,file_brain_AXT2_207_2070734.h5,"[12, 4, 640, 320]",12,40478
3428,file_brain_AXT2_207_2070736.h5,"[12, 4, 640, 320]",12,40490
3429,file_brain_AXT2_207_2070739.h5,"[12, 4, 640, 320]",12,40502
3430,file_brain_AXT2_207_2070740.h5,"[12, 4, 640, 320]",12,40514
3431,file_brain_AXT2_207_2070743.h5,"[12, 5, 640, 320]",12,40526
3432,file_brain_AXT2_207_2070746.h5,"[12, 4, 640, 320]",12,40538
3433,file_brain_AXT2_207_2070749.h5,"[12, 4, 640, 320]",12,40550
3434,file_brain_AXT2_207_2070753.h5,"[12, 4, 640, 320]",12,40562
3435,file_brain_AXT2_207_2070761.h5,"[12, 4, 640, 320]",12,40574
3436,file_brain_AXT2_207_2070763.h5,"[12, 4, 640, 320]",12,40586
3437,file_brain_AXT2_207_2070770.h5,"[12, 4, 640, 320]",12,40598
3438,file_brain_AXT2_207_2070771.h5,"[12, 4, 640, 320]",12,40610
3439,file_brain_AXT2_207_2070773.h5,"[12, 4, 640, 320]",12,40622
3440,file_brain_AXT2_207_2070777.h5,"[12, 4, 640, 320]",12,40634
3441,file_brain_AXT2_207_2070779.h5,"[12, 4, 640, 320]",12,40646
3442,file_brain_AXT2_207_2070780.h5,"[12, 4, 640, 320]",12,40658
3443,file_brain_AXT2_207_2070781.h5,"[12, 6, 640, 320]",12,40670
3444,file_brain_AXT2_207_2070782.h5,"[12, 4, 640, 320]",12,40682
3445,file_brain_AXT2_207_2070793.h5,"[12, 4, 640, 320]",12,40694
3446,file_brain_AXT2_207_2070795.h5,"[12, 4, 640, 320]",12,40706
3447,file_brain_AXT2_207_2070800.h5,"[12, 4, 640, 320]",12,40718
3448,file_brain_AXT2_207_2070805.h5,"[12, 4, 640, 320]",12,40730
3449,file_brain_AXT2_207_2070807.h5,"[10, 4, 640, 320]",10,40740
3450,file_brain_AXT2_207_2070808.h5,"[12, 4, 640, 320]",12,40752
3451,file_brain_AXT2_207_2070812.h5,"[12, 4, 640, 320]",12,40764
3452,file_brain_AXT2_207_2070815.h5,"[12, 4, 640, 320]",12,40776
3453,file_brain_AXT2_207_2070816.h5,"[12, 5, 640, 320]",12,40788
3454,file_brain_AXT2_207_2070820.h5,"[12, 4, 640, 320]",12,40800
3455,file_brain_AXT2_207_2070822.h5,"[12, 4, 640, 320]",12,40812
3456,file_brain_AXT2_207_2070823.h5,"[12, 4, 640, 320]",12,40824
3457,file_brain_AXT2_207_2070826.h5,"[12, 4, 640, 320]",12,40836
3458,file_brain_AXT2_207_2070833.h5,"[12, 4, 640, 320]",12,40848
3459,file_brain_AXT2_207_2070834.h5,"[12, 4, 640, 320]",12,40860
3460,file_brain_AXT2_207_2070835.h5,"[12, 4, 640, 320]",12,40872
3461,file_brain_AXT2_207_2070838.h5,"[12, 4, 640, 320]",12,40884
3462,file_brain_AXT2_207_2070839.h5,"[12, 4, 640, 320]",12,40896
3463,file_brain_AXT2_207_2070840.h5,"[12, 4, 640, 320]",12,40908
3464,file_brain_AXT2_207_2070842.h5,"[12, 4, 640, 320]",12,40920
3465,file_brain_AXT2_207_2070844.h5,"[12, 4, 640, 320]",12,40932
3466,file_brain_AXT2_207_2070847.h5,"[12, 4, 640, 320]",12,40944
3467,file_brain_AXT2_207_6000966.h5,"[12, 4, 640, 320]",12,40956
3468,file_brain_AXT2_208_2080004.h5,"[12, 4, 640, 320]",12,40968
3469,file_brain_AXT2_208_2080006.h5,"[12, 4, 640, 320]",12,40980
3470,file_brain_AXT2_208_2080011.h5,"[12, 4, 640, 320]",12,40992
3471,file_brain_AXT2_208_2080013.h5,"[12, 4, 640, 320]",12,41004
3472,file_brain_AXT2_208_2080016.h5,"[12, 4, 640, 320]",12,41016
3473,file_brain_AXT2_208_2080019.h5,"[12, 4, 640, 320]",12,41028
3474,file_brain_AXT2_208_2080020.h5,"[12, 4, 640, 320]",12,41040
3475,file_brain_AXT2_208_2080026.h5,"[12, 4, 640, 320]",12,41052
3476,file_brain_AXT2_208_2080029.h5,"[12, 4, 640, 320]",12,41064
3477,file_brain_AXT2_208_2080031.h5,"[12, 4, 640, 320]",12,41076
3478,file_brain_AXT2_208_2080033.h5,"[12, 4, 640, 320]",12,41088
3479,file_brain_AXT2_208_2080037.h5,"[12, 5, 640, 320]",12,41100
3480,file_brain_AXT2_208_2080039.h5,"[12, 4, 640, 320]",12,41112
3481,file_brain_AXT2_208_2080040.h5,"[12, 4, 640, 320]",12,41124
3482,file_brain_AXT2_208_2080042.h5,"[12, 4, 640, 320]",12,41136
3483,file_brain_AXT2_208_2080043.h5,"[12, 4, 640, 320]",12,41148
3484,file_brain_AXT2_208_2080046.h5,"[12, 4, 640, 320]",12,41160
3485,file_brain_AXT2_208_2080047.h5,"[12, 4, 640, 320]",12,41172
3486,file_brain_AXT2_208_2080049.h5,"[12, 6, 640, 320]",12,41184
3487,file_brain_AXT2_208_2080050.h5,"[12, 4, 640, 320]",12,41196
3488,file_brain_AXT2_208_2080051.h5,"[12, 6, 640, 320]",12,41208
3489,file_brain_AXT2_208_2080054.h5,"[12, 4, 640, 320]",12,41220
3490,file_brain_AXT2_208_2080057.h5,"[12, 6, 640, 320]",12,41232
3491,file_brain_AXT2_208_2080059.h5,"[12, 4, 640, 320]",12,41244
3492,file_brain_AXT2_208_2080063.h5,"[12, 4, 640, 320]",12,41256
3493,file_brain_AXT2_208_2080064.h5,"[12, 4, 640, 320]",12,41268
3494,file_brain_AXT2_208_2080067.h5,"[12, 4, 640, 320]",12,41280
3495,file_brain_AXT2_208_2080070.h5,"[12, 4, 640, 320]",12,41292
3496,file_brain_AXT2_208_2080071.h5,"[12, 4, 640, 320]",12,41304
3497,file_brain_AXT2_208_2080072.h5,"[12, 4, 640, 320]",12,41316
3498,file_brain_AXT2_208_2080076.h5,"[12, 4, 640, 320]",12,41328
3499,file_brain_AXT2_208_2080079.h5,"[12, 6, 640, 320]",12,41340
3500,file_brain_AXT2_208_2080080.h5,"[12, 4, 640, 320]",12,41352
3501,file_brain_AXT2_208_2080083.h5,"[12, 4, 640, 320]",12,41364
3502,file_brain_AXT2_208_2080088.h5,"[12, 4, 640, 320]",12,41376
3503,file_brain_AXT2_208_2080091.h5,"[12, 4, 640, 320]",12,41388
3504,file_brain_AXT2_208_2080092.h5,"[10, 6, 640, 320]",10,41398
3505,file_brain_AXT2_208_2080097.h5,"[12, 6, 640, 320]",12,41410
3506,file_brain_AXT2_208_2080098.h5,"[12, 4, 640, 320]",12,41422
3507,file_brain_AXT2_208_2080099.h5,"[12, 6, 640, 320]",12,41434
3508,file_brain_AXT2_208_2080100.h5,"[10, 5, 640, 320]",10,41444
3509,file_brain_AXT2_208_2080106.h5,"[12, 4, 640, 320]",12,41456
3510,file_brain_AXT2_208_2080111.h5,"[12, 4, 640, 320]",12,41468
3511,file_brain_AXT2_208_2080112.h5,"[12, 4, 640, 320]",12,41480
3512,file_brain_AXT2_208_2080116.h5,"[12, 6, 640, 320]",12,41492
3513,file_brain_AXT2_208_2080120.h5,"[12, 4, 640, 320]",12,41504
3514,file_brain_AXT2_208_2080126.h5,"[12, 6, 640, 320]",12,41516
3515,file_brain_AXT2_208_2080128.h5,"[12, 4, 640, 320]",12,41528
3516,file_brain_AXT2_208_2080131.h5,"[12, 6, 640, 320]",12,41540
3517,file_brain_AXT2_208_2080132.h5,"[12, 4, 640, 320]",12,41552
3518,file_brain_AXT2_208_2080138.h5,"[12, 4, 640, 320]",12,41564
3519,file_brain_AXT2_208_2080139.h5,"[12, 4, 640, 320]",12,41576
3520,file_brain_AXT2_208_2080145.h5,"[12, 4, 640, 320]",12,41588
3521,file_brain_AXT2_208_2080148.h5,"[12, 4, 640, 320]",12,41600
3522,file_brain_AXT2_208_2080151.h5,"[12, 4, 640, 320]",12,41612
3523,file_brain_AXT2_208_2080152.h5,"[12, 4, 640, 320]",12,41624
3524,file_brain_AXT2_208_2080157.h5,"[12, 4, 640, 320]",12,41636
3525,file_brain_AXT2_208_2080158.h5,"[12, 4, 640, 320]",12,41648
3526,file_brain_AXT2_208_2080160.h5,"[12, 4, 640, 320]",12,41660
3527,file_brain_AXT2_208_2080162.h5,"[12, 4, 640, 320]",12,41672
3528,file_brain_AXT2_208_2080168.h5,"[12, 4, 640, 320]",12,41684
3529,file_brain_AXT2_208_2080170.h5,"[12, 4, 640, 320]",12,41696
3530,file_brain_AXT2_208_2080174.h5,"[12, 4, 640, 320]",12,41708
3531,file_brain_AXT2_208_2080175.h5,"[12, 4, 640, 320]",12,41720
3532,file_brain_AXT2_208_2080176.h5,"[12, 4, 640, 320]",12,41732
3533,file_brain_AXT2_208_2080180.h5,"[12, 4, 640, 320]",12,41744
3534,file_brain_AXT2_208_2080181.h5,"[12, 4, 640, 320]",12,41756
3535,file_brain_AXT2_208_2080186.h5,"[12, 4, 640, 320]",12,41768
3536,file_brain_AXT2_208_2080188.h5,"[12, 4, 640, 320]",12,41780
3537,file_brain_AXT2_208_2080190.h5,"[12, 4, 640, 320]",12,41792
3538,file_brain_AXT2_208_2080192.h5,"[12, 4, 640, 320]",12,41804
3539,file_brain_AXT2_208_2080197.h5,"[12, 4, 640, 320]",12,41816
3540,file_brain_AXT2_208_2080198.h5,"[12, 4, 640, 320]",12,41828
3541,file_brain_AXT2_208_2080201.h5,"[12, 6, 640, 320]",12,41840
3542,file_brain_AXT2_208_2080202.h5,"[12, 4, 640, 320]",12,41852
3543,file_brain_AXT2_208_2080205.h5,"[12, 4, 640, 320]",12,41864
3544,file_brain_AXT2_208_2080206.h5,"[12, 4, 640, 320]",12,41876
3545,file_brain_AXT2_208_2080207.h5,"[12, 4, 640, 320]",12,41888
3546,file_brain_AXT2_208_2080211.h5,"[10, 4, 640, 320]",10,41898
3547,file_brain_AXT2_208_2080216.h5,"[12, 4, 640, 320]",12,41910
3548,file_brain_AXT2_208_2080218.h5,"[12, 4, 640, 320]",12,41922
3549,file_brain_AXT2_208_2080220.h5,"[12, 4, 640, 320]",12,41934
3550,file_brain_AXT2_208_2080221.h5,"[12, 4, 640, 320]",12,41946
3551,file_brain_AXT2_208_2080222.h5,"[12, 4, 640, 320]",12,41958
3552,file_brain_AXT2_208_2080223.h5,"[12, 6, 640, 320]",12,41970
3553,file_brain_AXT2_208_2080224.h5,"[12, 4, 640, 320]",12,41982
3554,file_brain_AXT2_208_2080225.h5,"[12, 6, 640, 320]",12,41994
3555,file_brain_AXT2_208_2080228.h5,"[12, 6, 640, 320]",12,42006
3556,file_brain_AXT2_208_2080233.h5,"[12, 4, 640, 320]",12,42018
3557,file_brain_AXT2_208_2080238.h5,"[12, 4, 640, 320]",12,42030
3558,file_brain_AXT2_208_2080239.h5,"[12, 4, 640, 320]",12,42042
3559,file_brain_AXT2_208_2080245.h5,"[12, 4, 640, 320]",12,42054
3560,file_brain_AXT2_208_2080247.h5,"[12, 4, 640, 320]",12,42066
3561,file_brain_AXT2_208_2080255.h5,"[12, 4, 640, 320]",12,42078
3562,file_brain_AXT2_208_2080260.h5,"[12, 4, 640, 320]",12,42090
3563,file_brain_AXT2_208_2080262.h5,"[12, 4, 640, 320]",12,42102
3564,file_brain_AXT2_208_2080264.h5,"[12, 4, 640, 320]",12,42114
3565,file_brain_AXT2_208_2080269.h5,"[12, 4, 640, 320]",12,42126
3566,file_brain_AXT2_208_2080273.h5,"[12, 4, 640, 320]",12,42138
3567,file_brain_AXT2_208_2080277.h5,"[12, 4, 640, 320]",12,42150
3568,file_brain_AXT2_208_2080280.h5,"[12, 4, 640, 320]",12,42162
3569,file_brain_AXT2_208_2080283.h5,"[12, 4, 640, 320]",12,42174
3570,file_brain_AXT2_208_2080284.h5,"[12, 4, 640, 320]",12,42186
3571,file_brain_AXT2_208_2080285.h5,"[12, 4, 640, 320]",12,42198
3572,file_brain_AXT2_208_2080287.h5,"[12, 4, 640, 320]",12,42210
3573,file_brain_AXT2_208_2080288.h5,"[12, 4, 640, 320]",12,42222
3574,file_brain_AXT2_208_2080295.h5,"[12, 4, 640, 320]",12,42234
3575,file_brain_AXT2_208_2080297.h5,"[12, 4, 640, 320]",12,42246
3576,file_brain_AXT2_208_2080298.h5,"[12, 4, 640, 320]",12,42258
3577,file_brain_AXT2_208_2080299.h5,"[12, 4, 640, 320]",12,42270
3578,file_brain_AXT2_208_2080301.h5,"[12, 4, 640, 320]",12,42282
3579,file_brain_AXT2_208_2080303.h5,"[12, 4, 640, 320]",12,42294
3580,file_brain_AXT2_208_2080306.h5,"[12, 4, 640, 320]",12,42306
3581,file_brain_AXT2_208_2080310.h5,"[12, 4, 640, 320]",12,42318
3582,file_brain_AXT2_208_2080312.h5,"[12, 4, 640, 320]",12,42330
3583,file_brain_AXT2_208_2080314.h5,"[12, 4, 640, 320]",12,42342
3584,file_brain_AXT2_208_2080315.h5,"[12, 4, 640, 320]",12,42354
3585,file_brain_AXT2_208_2080317.h5,"[12, 4, 640, 320]",12,42366
3586,file_brain_AXT2_208_2080319.h5,"[12, 4, 640, 320]",12,42378
3587,file_brain_AXT2_208_2080322.h5,"[12, 5, 640, 320]",12,42390
3588,file_brain_AXT2_208_2080327.h5,"[12, 4, 640, 320]",12,42402
3589,file_brain_AXT2_208_2080329.h5,"[10, 6, 640, 320]",10,42412
3590,file_brain_AXT2_208_2080330.h5,"[12, 4, 640, 320]",12,42424
3591,file_brain_AXT2_208_2080331.h5,"[12, 4, 640, 320]",12,42436
3592,file_brain_AXT2_208_2080333.h5,"[12, 4, 640, 320]",12,42448
3593,file_brain_AXT2_208_2080334.h5,"[12, 4, 640, 320]",12,42460
3594,file_brain_AXT2_208_2080338.h5,"[12, 4, 640, 320]",12,42472
3595,file_brain_AXT2_208_2080339.h5,"[12, 4, 640, 320]",12,42484
3596,file_brain_AXT2_208_2080340.h5,"[12, 4, 640, 320]",12,42496
3597,file_brain_AXT2_208_2080341.h5,"[12, 4, 640, 320]",12,42508
3598,file_brain_AXT2_208_2080343.h5,"[12, 4, 640, 320]",12,42520
3599,file_brain_AXT2_208_2080344.h5,"[12, 4, 640, 320]",12,42532
3600,file_brain_AXT2_208_2080346.h5,"[12, 4, 640, 320]",12,42544
3601,file_brain_AXT2_208_2080348.h5,"[12, 4, 640, 320]",12,42556
3602,file_brain_AXT2_208_2080353.h5,"[12, 4, 640, 320]",12,42568
3603,file_brain_AXT2_208_2080354.h5,"[12, 4, 640, 320]",12,42580
3604,file_brain_AXT2_208_2080356.h5,"[12, 4, 640, 320]",12,42592
3605,file_brain_AXT2_208_2080359.h5,"[12, 4, 640, 320]",12,42604
3606,file_brain_AXT2_208_2080361.h5,"[12, 4, 640, 320]",12,42616
3607,file_brain_AXT2_208_2080364.h5,"[12, 4, 640, 320]",12,42628
3608,file_brain_AXT2_208_2080367.h5,"[12, 6, 640, 320]",12,42640
3609,file_brain_AXT2_208_2080368.h5,"[12, 6, 640, 320]",12,42652
3610,file_brain_AXT2_208_2080370.h5,"[12, 4, 640, 320]",12,42664
3611,file_brain_AXT2_208_2080374.h5,"[12, 4, 640, 320]",12,42676
3612,file_brain_AXT2_208_2080375.h5,"[12, 4, 640, 320]",12,42688
3613,file_brain_AXT2_208_2080377.h5,"[12, 4, 640, 320]",12,42700
3614,file_brain_AXT2_208_2080386.h5,"[12, 4, 640, 320]",12,42712
3615,file_brain_AXT2_208_2080389.h5,"[10, 4, 640, 320]",10,42722
3616,file_brain_AXT2_208_2080390.h5,"[12, 4, 640, 320]",12,42734
3617,file_brain_AXT2_208_2080394.h5,"[12, 4, 640, 320]",12,42746
3618,file_brain_AXT2_208_2080395.h5,"[12, 4, 640, 320]",12,42758
3619,file_brain_AXT2_208_2080396.h5,"[12, 4, 640, 320]",12,42770
3620,file_brain_AXT2_208_2080398.h5,"[12, 4, 640, 320]",12,42782
3621,file_brain_AXT2_208_2080401.h5,"[12, 4, 640, 320]",12,42794
3622,file_brain_AXT2_208_2080406.h5,"[12, 5, 640, 320]",12,42806
3623,file_brain_AXT2_208_2080408.h5,"[12, 4, 640, 320]",12,42818
3624,file_brain_AXT2_208_2080409.h5,"[12, 4, 640, 320]",12,42830
3625,file_brain_AXT2_208_2080412.h5,"[12, 4, 640, 320]",12,42842
3626,file_brain_AXT2_208_2080414.h5,"[12, 4, 640, 320]",12,42854
3627,file_brain_AXT2_208_2080415.h5,"[12, 4, 640, 320]",12,42866
3628,file_brain_AXT2_208_2080418.h5,"[12, 4, 640, 320]",12,42878
3629,file_brain_AXT2_208_2080420.h5,"[12, 4, 640, 320]",12,42890
3630,file_brain_AXT2_208_2080426.h5,"[12, 4, 640, 320]",12,42902
3631,file_brain_AXT2_208_2080432.h5,"[12, 4, 640, 320]",12,42914
3632,file_brain_AXT2_208_2080437.h5,"[12, 4, 640, 320]",12,42926
3633,file_brain_AXT2_208_2080438.h5,"[12, 4, 640, 320]",12,42938
3634,file_brain_AXT2_208_2080439.h5,"[12, 4, 640, 320]",12,42950
3635,file_brain_AXT2_208_2080440.h5,"[12, 4, 640, 320]",12,42962
3636,file_brain_AXT2_208_2080442.h5,"[12, 4, 640, 320]",12,42974
3637,file_brain_AXT2_208_2080445.h5,"[12, 4, 640, 320]",12,42986
3638,file_brain_AXT2_208_2080447.h5,"[12, 4, 640, 320]",12,42998
3639,file_brain_AXT2_208_2080450.h5,"[12, 4, 640, 320]",12,43010
3640,file_brain_AXT2_208_2080455.h5,"[12, 4, 640, 320]",12,43022
3641,file_brain_AXT2_208_2080457.h5,"[12, 6, 640, 320]",12,43034
3642,file_brain_AXT2_208_2080458.h5,"[12, 4, 640, 320]",12,43046
3643,file_brain_AXT2_208_2080460.h5,"[12, 4, 640, 320]",12,43058
3644,file_brain_AXT2_208_2080466.h5,"[12, 4, 640, 320]",12,43070
3645,file_brain_AXT2_208_2080468.h5,"[12, 4, 640, 320]",12,43082
3646,file_brain_AXT2_208_2080470.h5,"[12, 4, 640, 320]",12,43094
3647,file_brain_AXT2_208_2080475.h5,"[10, 4, 640, 320]",10,43104
3648,file_brain_AXT2_208_2080476.h5,"[12, 4, 640, 320]",12,43116
3649,file_brain_AXT2_208_2080478.h5,"[12, 4, 640, 320]",12,43128
3650,file_brain_AXT2_208_2080484.h5,"[12, 4, 640, 320]",12,43140
3651,file_brain_AXT2_208_2080485.h5,"[12, 4, 640, 320]",12,43152
3652,file_brain_AXT2_208_2080491.h5,"[12, 6, 640, 320]",12,43164
3653,file_brain_AXT2_208_2080496.h5,"[12, 4, 640, 320]",12,43176
3654,file_brain_AXT2_208_2080497.h5,"[12, 4, 640, 320]",12,43188
3655,file_brain_AXT2_208_2080498.h5,"[12, 4, 640, 320]",12,43200
3656,file_brain_AXT2_208_2080502.h5,"[12, 4, 640, 320]",12,43212
3657,file_brain_AXT2_208_2080503.h5,"[10, 4, 640, 320]",10,43222
3658,file_brain_AXT2_208_2080505.h5,"[12, 4, 640, 320]",12,43234
3659,file_brain_AXT2_208_2080506.h5,"[12, 4, 640, 320]",12,43246
3660,file_brain_AXT2_208_2080509.h5,"[12, 4, 640, 320]",12,43258
3661,file_brain_AXT2_208_2080511.h5,"[12, 4, 640, 320]",12,43270
3662,file_brain_AXT2_208_2080513.h5,"[12, 4, 640, 320]",12,43282
3663,file_brain_AXT2_208_2080516.h5,"[12, 4, 640, 320]",12,43294
3664,file_brain_AXT2_208_2080518.h5,"[12, 6, 640, 320]",12,43306
3665,file_brain_AXT2_208_2080519.h5,"[12, 4, 640, 320]",12,43318
3666,file_brain_AXT2_208_2080521.h5,"[12, 4, 640, 320]",12,43330
3667,file_brain_AXT2_208_2080523.h5,"[12, 4, 640, 320]",12,43342
3668,file_brain_AXT2_208_2080525.h5,"[12, 4, 640, 320]",12,43354
3669,file_brain_AXT2_208_2080526.h5,"[12, 4, 640, 320]",12,43366
3670,file_brain_AXT2_208_2080528.h5,"[12, 4, 640, 320]",12,43378
3671,file_brain_AXT2_208_2080529.h5,"[12, 4, 640, 320]",12,43390
3672,file_brain_AXT2_208_2080530.h5,"[12, 4, 640, 320]",12,43402
3673,file_brain_AXT2_208_2080531.h5,"[12, 4, 640, 320]",12,43414
3674,file_brain_AXT2_208_2080532.h5,"[12, 4, 640, 320]",12,43426
3675,file_brain_AXT2_208_2080533.h5,"[12, 4, 640, 320]",12,43438
3676,file_brain_AXT2_208_2080536.h5,"[12, 4, 640, 320]",12,43450
3677,file_brain_AXT2_208_2080537.h5,"[12, 4, 640, 320]",12,43462
3678,file_brain_AXT2_208_2080538.h5,"[12, 4, 640, 320]",12,43474
3679,file_brain_AXT2_208_2080545.h5,"[10, 4, 640, 320]",10,43484
3680,file_brain_AXT2_208_2080549.h5,"[12, 4, 640, 320]",12,43496
3681,file_brain_AXT2_208_2080551.h5,"[12, 4, 640, 320]",12,43508
3682,file_brain_AXT2_208_2080552.h5,"[12, 4, 640, 320]",12,43520
3683,file_brain_AXT2_208_2080554.h5,"[12, 6, 640, 320]",12,43532
3684,file_brain_AXT2_208_2080558.h5,"[12, 4, 640, 320]",12,43544
3685,file_brain_AXT2_208_2080560.h5,"[12, 4, 640, 320]",12,43556
3686,file_brain_AXT2_208_2080561.h5,"[12, 4, 640, 320]",12,43568
3687,file_brain_AXT2_208_2080562.h5,"[12, 4, 640, 320]",12,43580
3688,file_brain_AXT2_208_2080565.h5,"[12, 4, 640, 320]",12,43592
3689,file_brain_AXT2_208_2080567.h5,"[12, 6, 640, 320]",12,43604
3690,file_brain_AXT2_208_2080569.h5,"[12, 4, 640, 320]",12,43616
3691,file_brain_AXT2_208_2080573.h5,"[12, 4, 640, 320]",12,43628
3692,file_brain_AXT2_208_2080579.h5,"[12, 4, 640, 320]",12,43640
3693,file_brain_AXT2_208_2080581.h5,"[12, 4, 640, 320]",12,43652
3694,file_brain_AXT2_208_2080583.h5,"[12, 4, 640, 320]",12,43664
3695,file_brain_AXT2_208_2080585.h5,"[12, 4, 640, 320]",12,43676
3696,file_brain_AXT2_208_2080587.h5,"[12, 4, 640, 320]",12,43688
3697,file_brain_AXT2_208_2080591.h5,"[12, 4, 640, 320]",12,43700
3698,file_brain_AXT2_208_2080594.h5,"[12, 4, 640, 320]",12,43712
3699,file_brain_AXT2_208_2080595.h5,"[12, 6, 640, 320]",12,43724
3700,file_brain_AXT2_208_2080598.h5,"[12, 4, 640, 320]",12,43736
3701,file_brain_AXT2_208_2080600.h5,"[12, 4, 640, 320]",12,43748
3702,file_brain_AXT2_208_2080601.h5,"[12, 4, 640, 320]",12,43760
3703,file_brain_AXT2_208_2080603.h5,"[12, 4, 640, 320]",12,43772
3704,file_brain_AXT2_208_2080604.h5,"[12, 4, 640, 320]",12,43784
3705,file_brain_AXT2_208_2080607.h5,"[12, 4, 640, 320]",12,43796
3706,file_brain_AXT2_208_2080611.h5,"[12, 4, 640, 320]",12,43808
3707,file_brain_AXT2_208_2080614.h5,"[12, 6, 640, 320]",12,43820
3708,file_brain_AXT2_208_2080616.h5,"[12, 4, 640, 320]",12,43832
3709,file_brain_AXT2_208_2080618.h5,"[12, 4, 640, 320]",12,43844
3710,file_brain_AXT2_208_2080620.h5,"[12, 4, 640, 320]",12,43856
3711,file_brain_AXT2_208_2080630.h5,"[12, 4, 640, 320]",12,43868
3712,file_brain_AXT2_208_2080635.h5,"[10, 4, 640, 320]",10,43878
3713,file_brain_AXT2_208_2080636.h5,"[12, 4, 640, 320]",12,43890
3714,file_brain_AXT2_208_2080638.h5,"[10, 4, 640, 320]",10,43900
3715,file_brain_AXT2_208_2080639.h5,"[10, 6, 640, 320]",10,43910
3716,file_brain_AXT2_208_2080640.h5,"[10, 4, 640, 320]",10,43920
3717,file_brain_AXT2_208_2080641.h5,"[12, 6, 640, 320]",12,43932
3718,file_brain_AXT2_208_2080642.h5,"[12, 4, 640, 320]",12,43944
3719,file_brain_AXT2_208_2080650.h5,"[12, 4, 640, 320]",12,43956
3720,file_brain_AXT2_208_2080654.h5,"[12, 4, 640, 320]",12,43968
3721,file_brain_AXT2_208_2080655.h5,"[12, 4, 640, 320]",12,43980
3722,file_brain_AXT2_208_2080658.h5,"[12, 4, 640, 320]",12,43992
3723,file_brain_AXT2_208_2080659.h5,"[12, 4, 640, 320]",12,44004
3724,file_brain_AXT2_208_2080660.h5,"[12, 4, 640, 320]",12,44016
3725,file_brain_AXT2_208_2080662.h5,"[12, 4, 640, 320]",12,44028
3726,file_brain_AXT2_208_2080666.h5,"[12, 6, 640, 320]",12,44040
3727,file_brain_AXT2_208_2080668.h5,"[12, 4, 640, 320]",12,44052
3728,file_brain_AXT2_208_2080675.h5,"[12, 4, 640, 320]",12,44064
3729,file_brain_AXT2_208_2080680.h5,"[12, 4, 640, 320]",12,44076
3730,file_brain_AXT2_208_2080681.h5,"[12, 4, 640, 320]",12,44088
3731,file_brain_AXT2_208_2080682.h5,"[12, 6, 640, 320]",12,44100
3732,file_brain_AXT2_208_2080685.h5,"[12, 4, 640, 320]",12,44112
3733,file_brain_AXT2_208_2080695.h5,"[12, 4, 640, 320]",12,44124
3734,file_brain_AXT2_208_2080700.h5,"[12, 4, 640, 320]",12,44136
3735,file_brain_AXT2_208_2080703.h5,"[12, 4, 640, 320]",12,44148
3736,file_brain_AXT2_208_2080705.h5,"[12, 4, 640, 320]",12,44160
3737,file_brain_AXT2_208_2080706.h5,"[12, 4, 640, 320]",12,44172
3738,file_brain_AXT2_208_2080710.h5,"[12, 4, 640, 320]",12,44184
3739,file_brain_AXT2_208_2080711.h5,"[12, 4, 640, 320]",12,44196
3740,file_brain_AXT2_208_2080712.h5,"[12, 4, 640, 320]",12,44208
3741,file_brain_AXT2_208_2080713.h5,"[12, 4, 640, 320]",12,44220
3742,file_brain_AXT2_208_2080715.h5,"[12, 4, 640, 320]",12,44232
3743,file_brain_AXT2_208_2080718.h5,"[12, 6, 640, 320]",12,44244
3744,file_brain_AXT2_208_2080720.h5,"[12, 4, 640, 320]",12,44256
3745,file_brain_AXT2_208_2080722.h5,"[12, 4, 640, 320]",12,44268
3746,file_brain_AXT2_208_2080723.h5,"[12, 4, 640, 320]",12,44280
3747,file_brain_AXT2_208_2080725.h5,"[12, 4, 640, 320]",12,44292
3748,file_brain_AXT2_208_2080726.h5,"[12, 5, 640, 320]",12,44304
3749,file_brain_AXT2_208_2080727.h5,"[12, 4, 640, 320]",12,44316
3750,file_brain_AXT2_208_2080728.h5,"[10, 4, 640, 320]",10,44326
3751,file_brain_AXT2_209_2090008.h5,"[12, 14, 768, 396]",12,44338
3752,file_brain_AXT2_209_2090010.h5,"[12, 14, 768, 396]",12,44350
3753,file_brain_AXT2_209_2090011.h5,"[12, 14, 768, 396]",12,44362
